233;233;29;__FLT32_DIG__;153;153;1
478;478;29;__UINT32_C;153;153;1
2073;2073;29;_GLIBCXX_HAVE_TANHL;1866;1866;1110
2105;2105;29;_GLIBCXX_ATOMIC_BUILTINS;1866;1866;1444
581;581;29;__IEEE_LITTLE_ENDIAN;579;579;410
280;280;29;__DEC128_MAX__;153;153;1
1962;1962;29;_GLIBCXX_HAVE_EBADMSG;1866;1866;710
1872;1872;29;_GLIBCXX_PURE;1866;1866;46
206;206;29;__GCC_ATOMIC_BOOL_LOCK_FREE;153;153;1
1092;1092;29;_OFF_T_DECLARED;999;999;158
246;246;29;__PTRDIFF_WIDTH__;153;153;1
904;904;29;__need_size_t;902;902;22
1065;1065;29;NFDBITS;1045;1045;41
2049;2049;29;_GLIBCXX_HAVE_STDALIGN_H;1866;1866;1013
178;178;29;__GCC_HAVE_SYNC_COMPARE_AND_SWAP_8;153;153;1
2010;2010;29;_GLIBCXX_HAVE_ISNANF;1866;1866;875
912;912;29;__machine_fsblkcnt_t_defined;907;907;25
1199;1199;29;__sfileno;10;10;722
2012;2012;29;_GLIBCXX_HAVE_ISWBLANK;1866;1866;881
1018;1018;29;_INTPTR_T_DECLARED;1002;1002;78
237;237;29;__LDBL_MIN__;153;153;1
2181;2181;29;_malloc_usable_size_r;2155;2155;73
628;628;29;_POSIX_SHELL;585;585;452
507;507;29;__LDBL_DENORM_MIN__;153;153;1
1100;1100;29;_NLINK_T_DECLARED;999;999;195
310;310;29;__FLT64X_HAS_QUIET_NAN__;153;153;1
317;317;29;__GXX_TYPEINFO_EQUALITY_INLINE;153;153;1
2104;2104;29;_GLIBCXX98_USE_C99_WCHAR;1866;1866;1441
801;801;29;_Alignof;700;700;285
1906;1906;29;_GLIBCXX_STD_A;1866;1866;415
329;329;29;__LDBL_DECIMAL_DIG__;153;153;1
488;488;29;__FLT_MAX__;153;153;1
456;456;29;__thiscall;153;153;1
987;987;29;_REENT_MBSRTOWCS_STATE;900;900;791
1960;1960;29;_GLIBCXX_HAVE_DIRENT_H;1866;1866;704
2156;2156;29;_CYGWIN_STDLIB_H;2155;2155;10
761;761;29;__GNUCLIKE___OFFSETOF;700;700;113
838;838;29;__COPYRIGHT;700;700;609
440;440;29;__INT_LEAST64_MAX__;153;153;1
877;877;29;_PTRDIFF_T_DECLARED;715;715;145
953;953;29;_RAND48_MULT_2;900;900;322
183;183;29;__unix__;153;153;1
1951;1951;29;_GLIBCXX_HAVE_ATANL;1866;1866;674
327;327;29;__NO_INLINE__;153;153;1
325;325;29;__FLT32_MIN__;153;153;1
187;187;29;__x86_64;153;153;1
827;827;29;__format_arg;700;700;526
872;872;29;__PTRDIFF_T;715;715;140
616;616;29;_POSIX_MEMORY_PROTECTION;585;585;439
275;275;29;__INT_FAST16_TYPE__;153;153;1
909;909;29;__machine_blkcnt_t_defined;907;907;16
605;605;29;_POSIX_ADVISORY_INFO;585;585;427
903;903;29;_SYS__TYPES_H;902;902;20
922;922;29;_TIME_T_;902;902;185
1896;1896;29;_GLIBCXX_NAMESPACE_CXX11;1866;1866;264
570;570;29;_HAVE_LONG_DOUBLE;554;554;60
1961;1961;29;_GLIBCXX_HAVE_DLFCN_H;1866;1866;707
1186;1186;29;stdin;10;10;160
728;728;29;_SIZE_T_;715;715;194
2044;2044;29;_GLIBCXX_HAVE_SINHF;1866;1866;995
993;993;29;_REENT_INIT_PTR;900;900;800
2094;2094;29;STDC_HEADERS;1866;1866;1396
564;564;29;_WANT_IO_LONG_DOUBLE;554;554;27
613;613;29;_POSIX_JOB_CONTROL;585;585;435
603;603;29;_POSIX_VERSION;585;585;406
612;612;29;_POSIX_IPV6;585;585;434
188;188;29;__cpp_variadic_templates;153;153;1
575;575;29;_UNBUF_STREAM_OPT;554;554;78
1122;1122;29;htobe32;1116;1116;43
1877;1877;29;_GLIBCXX_USE_DEPRECATED;1866;1866;81
2171;2171;29;WSTOPSIG;2157;2157;36
431;431;29;__INT_MAX__;153;153;1
996;996;29;_REENT;900;900;830
562;562;29;_WANT_IO_C99_FORMATS;554;554;18
656;656;29;_XBS5_ILP32_OFF32;585;585;508
311;311;29;__INT_FAST64_TYPE__;153;153;1
657;657;29;_XBS5_ILP32_OFFBIG;585;585;509
874;874;29;_BSD_PTRDIFF_T_;715;715;142
675;675;29;_MB_EXTENDED_CHARSETS_ALL;663;663;74
845;845;29;__NULLABILITY_PRAGMA_PUSH;700;700;631
929;929;29;_LOCK_RECURSIVE_T;927;927;13
608;608;29;_POSIX_CHOWN_RESTRICTED;585;585;430
1027;1027;29;__LITTLE_ENDIAN;1023;1023;16
376;376;29;__FLT_MAX_10_EXP__;153;153;1
510;510;29;__FLT32X_DIG__;153;153;1
2061;2061;29;_GLIBCXX_HAVE_SYS_PARAM_H;1866;1866;1068
300;300;29;__FLT64X_MIN_EXP__;153;153;1
1897;1897;29;_GLIBCXX_BEGIN_NAMESPACE_CXX11;1866;1866;265
901;901;29;_SYS_REENT_H_;900;900;11
725;725;29;_T_SIZE_;715;715;191
893;893;29;offsetof;715;715;417
389;389;29;__INT_LEAST16_MAX__;153;153;1
1987;1987;29;_GLIBCXX_HAVE_FENV_H;1866;1866;791
205;205;29;__UINT_LEAST8_MAX__;153;153;1
800;800;29;_Alignas;700;700;277
951;951;29;_RAND48_MULT_0;900;900;320
796;796;29;__section;700;700;249
968;968;29;_REENT_CHECK_SIGNAL_BUF;900;900;771
2082;2082;29;_GLIBCXX_HAVE_WCHAR_H;1866;1866;1143
1094;1094;29;_UID_T_DECLARED;999;999;166
765;765;29;__GNUCLIKE_BUILTIN_VARARGS;700;700;127
419;419;29;__SIZEOF_FLOAT__;153;153;1
179;179;29;__GCC_ATOMIC_CHAR_LOCK_FREE;153;153;1
223;223;29;__DBL_DIG__;153;153;1
878;878;29;__wchar_t__;715;715;267
626;626;29;_POSIX_SEMAPHORES;585;585;450
1021;1021;29;__MACHINE_ENDIAN_H__;1020;1020;2
1109;1109;29;_SYS_CPUSET_H_;1108;1108;10
818;818;29;__predict_false;700;700;468
863;863;29;__nosanitizethread;700;700;722
502;502;29;__INT_FAST16_WIDTH__;153;153;1
447;447;29;__FLT64_MAX__;153;153;1
1036;1036;29;_QUAD_HIGHWORD;1020;1020;9
823;823;29;__rangeof;700;700;490
1043;1043;29;__bswap32;1020;1020;25
357;357;29;__INT_LEAST16_TYPE__;153;153;1
1166;1166;29;__SNPT;10;10;93
309;309;29;__cpp_lambdas;153;153;1
1135;1135;29;__WORDSIZE;1133;1133;6
1881;1881;29;_GLIBCXX_USE_CONSTEXPR;1866;1866;102
1902;1902;29;_GLIBCXX_END_NAMESPACE_VERSION;1866;1866;331
640;640;29;_POSIX_TIMERS;585;585;468
314;314;29;__LP64__;153;153;1
222;222;29;__INT64_C;153;153;1
2178;2178;29;_mallinfo_r;2155;2155;67
413;413;29;__FLT64X_MAX__;153;153;1
1134;1134;29;_WORDSIZE_H;1133;1133;4
890;890;29;__INT_WCHAR_T_H;715;715;279
2072;2072;29;_GLIBCXX_HAVE_TANHF;1866;1866;1107
2179;2179;29;_malloc_stats_r;2155;2155;69
1084;1084;29;_BLKSIZE_T_DECLARED;999;999;103
1176;1176;29;EOF;10;10;118
527;527;29;__FLT_DECIMAL_DIG__;153;153;1
786;786;29;__signed;700;700;184
1136;1136;29;__WORDSIZE_COMPAT32;1133;1133;7
787;787;29;__volatile;700;700;185
1971;1971;29;_GLIBCXX_HAVE_ENOSTR;1866;1866;737
1914;1914;29;_GLIBCXX_END_NAMESPACE_LDBL_OR_CXX11;1866;1866;445
1870;1870;29;_GLIBCXX_RELEASE;1866;1866;34
853;853;29;__trylocks_exclusive;700;700;687
390;390;29;__DEC64_MANT_DIG__;153;153;1
683;683;29;_USE_LONG_TIME_T;663;663;82
798;798;29;__alloc_size2;700;700;253
2023;2023;29;_GLIBCXX_HAVE_LOG10L;1866;1866;920
207;207;29;__FLT128_DENORM_MIN__;153;153;1
2110;2110;29;_GLIBCXX_RES_LIMITS;1866;1866;1471
173;173;29;__WCHAR_MAX__;153;153;1
407;407;29;__FLT32_MIN_10_EXP__;153;153;1
1040;1040;29;PDP_ENDIAN;1020;1020;19
739;739;29;__PMT;700;700;49
373;373;29;__UINT_FAST32_MAX__;153;153;1
1967;1967;29;_GLIBCXX_HAVE_ENODATA;1866;1866;725
449;449;29;__INT_LEAST8_MAX__;153;153;1
2039;2039;29;_GLIBCXX_HAVE_SETENV;1866;1866;980
788;788;29;__inline;700;700;187
793;793;29;__used;700;700;246
737;737;29;__size_t;715;715;210
1936;1936;29;__N;1866;1866;595
694;694;29;_ELIDABLE_INLINE;552;552;69
234;234;29;__FLT_EPSILON__;153;153;1
193;193;29;__GNUC_PATCHLEVEL__;153;153;1
2036;2036;29;_GLIBCXX_HAVE_POWF;1866;1866;968
2064;2064;29;_GLIBCXX_HAVE_SYS_STATVFS_H;1866;1866;1080
559;559;29;__NEWLIB__;556;556;7
1156;1156;29;__SNBF;10;10;82
756;756;29;__BEGIN_DECLS;700;700;91
323;323;29;__DBL_HAS_DENORM__;153;153;1
2118;2118;29;_GLIBCXX_USE_C99_INTTYPES_TR1;1866;1866;1523
1891;1891;29;_GLIBCXX_NOEXCEPT_PARM;1866;1866;164
573;573;29;_FSEEK_OPTIMIZATION;554;554;72
985;985;29;_REENT_MBRLEN_STATE;900;900;789
851;851;29;__locks_exclusive;700;700;681
252;252;29;__FLT64X_MIN_10_EXP__;153;153;1
647;647;29;_POSIX2_UPE;585;585;491
732;732;29;_BSD_SIZE_T_DEFINED_;715;715;198
513;513;29;__UINT32_TYPE__;153;153;1
1061;1061;29;_SIGSET_T_DECLARED;1045;1045;19
324;324;29;__cdecl;153;153;1
1148;1148;29;makedev;1144;1144;38
2057;2057;29;_GLIBCXX_HAVE_STRTOLD;1866;1866;1040
2078;2078;29;_GLIBCXX_HAVE_UTIME_H;1866;1866;1131
689;689;29;_BEGIN_STD_C;552;552;21
654;654;29;_POSIX_V7_LP64_OFF64;585;585;506
483;483;29;__INT8_MAX__;153;153;1
361;361;29;__k8;153;153;1
587;587;29;__GNUC_PREREQ;585;585;33
1926;1926;29;_GLIBCXX_PSEUDO_VISIBILITY;1921;1921;46
304;304;29;__FLT32_MAX_EXP__;153;153;1
210;210;29;__FLT_EVAL_METHOD_TS_18661_3__;153;153;1
2002;2002;29;_GLIBCXX_HAVE_HYPOTL;1866;1866;842
445;445;29;__SSE__;153;153;1
610;610;29;_POSIX_CPUTIME;585;585;432
279;279;29;__cpp_ref_qualifiers;153;153;1
1928;1928;29;_GLIBCXX_THREAD_ATEXIT_WIN32;1921;1921;54
583;583;29;__OBSOLETE_MATH_DEFAULT;579;579;491
958;958;29;_N_LISTS;900;900;672
629;629;29;_POSIX_SPAWN;585;585;453
460;460;29;__FLT64_MAX_EXP__;153;153;1
1937;1937;29;_GLIBCXX_USE_C99_MATH;1866;1866;605
410;410;29;__LDBL_MANT_DIG__;153;153;1
519;519;29;__FLT128_EPSILON__;153;153;1
333;333;29;__GCC_ATOMIC_INT_LOCK_FREE;153;153;1
177;177;29;__DBL_DENORM_MIN__;153;153;1
2009;2009;29;_GLIBCXX_HAVE_ISINFL;1866;1866;869
1945;1945;29;_GLIBCXX_HAVE_ALIGNED_ALLOC;1866;1866;653
156;156;29;__FLT32X_MAX_EXP__;153;153;1
250;250;29;__FLT64_MIN_EXP__;153;153;1
561;561;29;__NEWLIB_PATCHLEVEL__;556;556;9
512;512;29;__ATOMIC_SEQ_CST;153;153;1
471;471;29;__STDC_UTF_32__;153;153;1
636;636;29;_POSIX_THREAD_PROCESS_SHARED;585;585;463
372;372;29;__FLT64_DIG__;153;153;1
789;789;29;__weak_symbol;700;700;230
948;948;29;_RAND48_SEED_0;900;900;317
267;267;29;_thiscall;153;153;1
225;225;29;__FLT64X_MANT_DIG__;153;153;1
338;338;29;__FLT128_DIG__;153;153;1
446;446;29;__LDBL_MIN_EXP__;153;153;1
185;185;29;__FLT64_DECIMAL_DIG__;153;153;1
672;672;29;__LARGE64_FILES;663;663;71
910;910;29;__machine_blksize_t_defined;907;907;19
401;401;29;__FLT128_MAX__;153;153;1
595;595;29;__GNU_VISIBLE;585;585;261
160;160;29;__FLT128_MAX_10_EXP__;153;153;1
260;260;29;__FLT_HAS_DENORM__;153;153;1
202;202;29;__SHRT_MAX__;153;153;1
975;975;29;_REENT_MP_RESULT_K;900;900;779
192;192;29;__FINITE_MATH_ONLY__;153;153;1
685;685;29;__IMPORT;663;663;89
982;982;29;_REENT_MBLEN_STATE;900;900;786
846;846;29;__NULLABILITY_PRAGMA_POP;700;700;632
1118;1118;29;__LONG_LONG_PAIR;1116;1116;31
1160;1160;29;__SEOF;10;10;87
1163;1163;29;__SAPP;10;10;90
1197;1197;29;__sferror;10;10;720
1940;1940;29;_GLIBCXX_USE_C99_STDLIB;1866;1866;614
403;403;29;__GXX_MERGED_TYPEINFO_NAMES;153;153;1
998;998;29;_GLOBAL_ATEXIT;900;900;841
453;453;29;__LDBL_MAX_10_EXP__;153;153;1
256;256;29;_cdecl;153;153;1
648;648;29;_POSIX_V6_ILP32_OFF32;585;585;494
1152;1152;29;_flockfile;1150;1150;20
1180;1180;29;L_tmpnam;10;10;141
1183;1183;29;SEEK_CUR;10;10;152
1946;1946;29;_GLIBCXX_HAVE_ASINF;1866;1866;656
1970;1970;29;_GLIBCXX_HAVE_ENOSR;1866;1866;734
2069;2069;29;_GLIBCXX_HAVE_SYS_UIO_H;1866;1866;1095
2087;2087;29;LT_OBJDIR;1866;1866;1357
2089;2089;29;_GLIBCXX_PACKAGE_NAME;1866;1866;1366
270;270;29;__DBL_HAS_INFINITY__;153;153;1
602;602;29;__SSP_FORTIFY_LEVEL;585;585;330
2091;2091;29;_GLIBCXX_PACKAGE_TARNAME;1866;1866;1372
2116;2116;29;_GLIBCXX_USE_C99_CTYPE_TR1;1866;1866;1515
598;598;29;__MISC_VISIBLE;585;585;281
665;665;29;_CYGWIN_CONFIG_H;663;663;18
264;264;29;__FLT64_MAX_10_EXP__;153;153;1
666;666;29;__DYNAMIC_REENT__;663;663;20
1904;1904;29;_GLIBCXX_BEGIN_NAMESPACE_CONTAINER;1866;1866;404
1093;1093;29;_DEV_T_DECLARED;999;999;162
600;600;29;__SVID_VISIBLE;585;585;303
599;599;29;__POSIX_VISIBLE;585;585;287
611;611;29;_POSIX_FSYNC;585;585;433
751;751;29;__ptrvalue;700;700;68
448;448;29;__WINT_WIDTH__;153;153;1
480;480;29;__cpp_alias_templates;153;153;1
865;865;29;__pt_guarded_by;700;700;727
277;277;29;__LDBL_HAS_DENORM__;153;153;1
563;563;29;_WANT_IO_LONG_LONG;554;554;21
744;744;29;__long_double_t;700;700;58
833;833;29;__warn_references;700;700;578
532;532;29;__ATOMIC_ACQ_REL;153;153;1
633;633;29;_POSIX_THREAD_ATTR_STACKSIZE;585;585;458
481;481;29;__BYTE_ORDER__;153;153;1
847;847;29;__arg_type_tag;700;700;653
915;915;29;__machine_gid_t_defined;907;907;36
981;981;29;_REENT_STRTOK_LAST;900;900;785
1009;1009;29;__int16_t_defined;1002;1002;39
353;353;29;__FLT64X_DIG__;153;153;1
474;474;29;__DEC_EVAL_METHOD__;153;153;1
498;498;29;__FLT32X_HAS_QUIET_NAN__;153;153;1
170;170;29;__cpp_static_assert;153;153;1
245;245;29;__UINT16_C;153;153;1
1178;1178;29;FOPEN_MAX;10;10;129
1193;1193;29;fropen;10;10;617
2008;2008;29;_GLIBCXX_HAVE_ISINFF;1866;1866;866
2040;2040;29;_GLIBCXX_HAVE_SINCOS;1866;1866;983
2045;2045;29;_GLIBCXX_HAVE_SINHL;1866;1866;998
1170;1170;29;__SL64;10;10;99
2135;2135;29;_GLIBCXX_USE_SCHED_YIELD;1866;1866;1592
334;334;29;__FLT128_MAX_EXP__;153;153;1
1950;1950;29;_GLIBCXX_HAVE_ATANF;1866;1866;671
688;688;29;_MB_EXTENDED_CHARSETS_WINDOWS;576;576;301
1999;1999;29;_GLIBCXX_HAVE_GETS;1866;1866;833
399;399;29;__DEC32_MAX_EXP__;153;153;1
2051;2051;29;_GLIBCXX_HAVE_STDINT_H;1866;1866;1019
772;772;29;__GNUCLIKE_BUILTIN_MEMCPY;700;700;148
956;956;29;_REENT_ASCTIME_SIZE;900;900;336
2097;2097;29;_GLIBCXX11_USE_C99_STDIO;1866;1866;1412
2114;2114;29;_GLIBCXX_USE_C99;1866;1866;1506
163;163;29;__UINT_LEAST8_TYPE__;153;153;1
263;263;29;__STDC_UTF_16__;153;153;1
335;335;29;__FLT32_MANT_DIG__;153;153;1
1062;1062;29;_SYS_TYPES_FD_SET;1045;1045;23
895;895;29;_GXX_NULLPTR_T;715;715;443
2024;2024;29;_GLIBCXX_HAVE_LOGF;1866;1866;923
2032;2032;29;_GLIBCXX_HAVE_MODFF;1866;1866;947
692;692;29;_LONG_DOUBLE;552;552;37
239;239;29;__cpp_threadsafe_static_init;153;153;1
738;738;29;NULL;715;715;403
397;397;29;__INT16_TYPE__;153;153;1
284;284;29;__cpp_rvalue_references;153;153;1
571;571;29;_HAVE_CC_INHIBIT_LOOP_TO_LIBCALL;554;554;63
617;617;29;_POSIX_MESSAGE_PASSING;585;585;440
852;852;29;__locks_shared;700;700;683
887;887;29;_WCHAR_T_DEFINED;715;715;276
1949;1949;29;_GLIBCXX_HAVE_ATAN2L;1866;1866;668
2115;2115;29;_GLIBCXX_USE_C99_COMPLEX_TR1;1866;1866;1511
762;762;29;__GNUCLIKE___SECTION;700;700;114
797;797;29;__alloc_size;700;700;252
266;266;29;__DBL_MAX__;153;153;1
426;426;29;__INT_FAST64_MAX__;153;153;1
289;289;29;__SSE2_MATH__;153;153;1
452;452;29;__WCHAR_UNSIGNED__;153;153;1
698;698;29;__need_size_t;10;10;33
1121;1121;29;htobe16;1116;1116;42
1129;1129;29;htole64;1116;1116;52
1154;1154;29;_funlockfile;1150;1150;28
590;590;29;_POSIX_SOURCE;585;585;137
1153;1153;29;_ftrylockfile;1150;1150;24
1932;1932;29;_GLIBCXX_WEAK_DEFINITION;1866;1866;548
2083;2083;29;_GLIBCXX_HAVE_WCSTOF;1866;1866;1146
406;406;29;__stdcall;153;153;1
2134;2134;29;_GLIBCXX_USE_REALPATH;1866;1866;1589
523;523;29;__FLT128_DECIMAL_DIG__;153;153;1
530;530;29;__INT_LEAST64_WIDTH__;153;153;1
1054;1054;29;_TIMEVAL_DEFINED;1049;1049;49
1956;1956;29;_GLIBCXX_HAVE_COSF;1866;1866;692
724;724;29;_SYS_SIZE_T_H;715;715;190
785;785;29;__const;700;700;183
1005;1005;29;_UINT8_T_DECLARED;1002;1002;25
699;699;29;__need_NULL;10;10;34
2173;2173;29;_malloc_r;2155;2155;57
509;509;29;__STDC__;153;153;1
707;707;29;___int8_t_defined;702;702;47
779;779;29;__CC_SUPPORTS_DYNAMIC_ARRAY_INIT;700;700;160
2185;2185;29;_mstats_r;2155;2155;81
1931;1931;29;_GLIBCXX_CPU_DEFINES;1930;1930;31
503;503;29;__UINTMAX_MAX__;153;153;1
861;861;29;__no_lock_analysis;700;700;710
710;710;29;___int64_t_defined;702;702;109
811;811;29;__nonnull_all;700;700;393
463;463;29;__FLT128_HAS_QUIET_NAN__;153;153;1
1038;1038;29;LITTLE_ENDIAN;1020;1020;17
574;574;29;_WIDE_ORIENT;554;554;75
986;986;29;_REENT_MBRTOWC_STATE;900;900;790
808;808;29;__always_inline;700;700;380
1189;1189;29;_stdin_r;10;10;164
1923;1923;29;_GLIBCXX_GTHREAD_USE_WEAK;1921;1921;37
843;843;29;_Nullable;700;700;629
1004;1004;29;_INT8_T_DECLARED;1002;1002;21
703;703;29;_MACHINE__DEFAULT_TYPES_H;702;702;6
1139;1139;29;__BIT_TYPES_DEFINED__;1115;1115;55
1919;1919;29;_GLIBCXX_END_EXTERN_C;1866;1866;520
1922;1922;29;_GLIBCXX_OS_DEFINES;1921;1921;31
931;931;29;_LOCK_T_INITIALIZER;927;927;20
2052;2052;29;_GLIBCXX_HAVE_STDLIB_H;1866;1866;1022
711;711;29;___int_least8_t_defined;702;702;140
174;174;29;__GCC_HAVE_SYNC_COMPARE_AND_SWAP_1;153;153;1
371;371;29;__INT_FAST16_MAX__;153;153;1
1773;1773;29;__need_NULL;28;28;16
774;774;29;__CC_SUPPORTS___INLINE;700;700;152
536;536;29;_Alignas;153;153;1
1875;1875;29;_GLIBCXX_HAVE_ATTRIBUTE_VISIBILITY;1866;1866;67
2059;2059;29;_GLIBCXX_HAVE_SYS_IOCTL_H;1866;1866;1056
918;918;29;__machine_sa_family_t_defined;907;907;45
1975;1975;29;_GLIBCXX_HAVE_EOWNERDEAD;1866;1866;749
2145;2145;29;_GLIBCXX_INCLUDE_NEXT_C_HEADERS;1865;1865;74
391;391;29;__UINT_LEAST32_MAX__;153;153;1
2086;2086;29;_GLIBCXX_ICONV_CONST;1866;1866;1353
966;966;29;_REENT_CHECK_EMERGENCY;900;900;769
2168;2168;29;WIFCONTINUED;2157;2157;33
1087;1087;29;__daddr_t_defined;999;999;120
1924;1924;29;_GLIBCXX_PSEUDO_VISIBILITY_default;1921;1921;42
743;743;29;__ptr_t;700;700;57
770;770;29;__GNUCLIKE_BUILTIN_NEXT_ARG;700;700;144
976;976;29;_REENT_MP_P5S;900;900;780
1996;1996;29;_GLIBCXX_HAVE_FREXPF;1866;1866;824
332;332;29;__cpp_unicode_characters;153;153;1
172;172;29;__SIZE_MAX__;153;153;1
584;584;29;__OBSOLETE_MATH;579;579;499
271;271;29;__INT64_MAX__;153;153;1
622;622;29;_POSIX_READER_WRITER_LOCKS;585;585;446
697;697;29;_FSTDIO;10;10;31
1078;1078;29;__u_char_defined;999;999;72
1114;1114;29;__CPUMASK;1108;1108;22
1184;1184;29;SEEK_END;10;10;155
2043;2043;29;_GLIBCXX_HAVE_SINF;1866;1866;992
674;674;29;__LINUX_ERRNO_EXTENSIONS__;663;663;73
889;889;29;___int_wchar_t_h;715;715;278
2106;2106;29;_GLIBCXX_FULLY_DYNAMIC_STRING;1866;1866;1451
524;524;29;__GCC_ATOMIC_LLONG_LOCK_FREE;153;153;1
687;687;29;_MB_EXTENDED_CHARSETS_ISO;576;576;300
2129;2129;29;_GLIBCXX_USE_INT128;1866;1866;1564
162;162;29;__GCC_IEC_559_COMPLEX;153;153;1
810;810;29;__nonnull;700;700;392
441;441;29;__DEC64_MIN__;153;153;1
2162;2162;29;WUNTRACED;2157;2157;16
677;677;29;__HAVE_LOCALE_INFO_EXTENDED__;663;663;76
227;227;29;__SIZEOF_POINTER__;153;153;1
1140;1140;29;__vm_offset_t_defined;1115;1115;58
2126;2126;29;_GLIBCXX_USE_FCHMODAT;1866;1866;1555
2176;2176;29;_calloc_r;2155;2155;63
594;594;29;__BSD_VISIBLE;585;585;253
2123;2123;29;_GLIBCXX_USE_CLOCK_REALTIME;1866;1866;1545
157;157;29;__cpp_attributes;153;153;1
249;249;29;__INTMAX_WIDTH__;153;153;1
781;781;29;__CONCAT1;700;700;178
937;937;29;__lock_close_recursive;927;927;30
1179;1179;29;FILENAME_MAX;10;10;133
489;489;29;__cpp_constexpr;153;153;1
1117;1117;29;_ENDIAN_H_;1116;1116;10
2161;2161;29;WNOHANG;2157;2157;15
496;496;29;__INTMAX_TYPE__;153;153;1
2142;2142;29;_GLIBCXX_X86_RDRAND;1866;1866;1623
2144;2144;29;_GLIBCXX_CSTDLIB;1865;1865;44
773;773;29;__CC_SUPPORTS_INLINE;700;700;151
741;741;29;__THROW;700;700;51
1080;1080;29;__u_int_defined;999;999;80
1019;1019;29;_UINTPTR_T_DECLARED;1002;1002;83
886;886;29;_WCHAR_T_DEFINED_;715;715;275
1948;1948;29;_GLIBCXX_HAVE_ATAN2F;1866;1866;665
166;166;29;__CHAR_BIT__;153;153;1
871;871;29;_T_PTRDIFF;715;715;139
322;322;29;__UINT16_MAX__;153;153;1
493;493;29;__FLT_MIN_10_EXP__;153;153;1
354;354;29;__INT8_TYPE__;153;153;1
535;535;29;_Atomic;153;153;1
1083;1083;29;_BLKCNT_T_DECLARED;999;999;98
394;394;29;__GCC_ATOMIC_LONG_LOCK_FREE;153;153;1
631;631;29;_POSIX_SYNCHRONIZED_IO;585;585;456
340;340;29;__INT32_C;153;153;1
276;276;29;_fastcall;153;153;1
568;568;29;_MB_LEN_MAX;554;554;43
341;341;29;__DEC64_EPSILON__;153;153;1
896;896;29;__need___va_list;10;10;39
758;758;29;__GNUCLIKE_ASM;700;700;107
990;990;29;_REENT_L64A_BUF;900;900;794
1082;1082;29;_BSDTYPES_DEFINED;999;999;86
592;592;29;_ATFILE_SOURCE;585;585;159
2128;2128;29;_GLIBCXX_USE_GET_NPROCS;1866;1866;1561
757;757;29;__END_DECLS;700;700;92
866;866;29;_STDDEF_H;715;715;39
2003;2003;29;_GLIBCXX_HAVE_ICONV;1866;1866;845
1126;1126;29;be64toh;1116;1116;48
1149;1149;29;__FILE_defined;10;10;67
2081;2081;29;_GLIBCXX_HAVE_VWSCANF;1866;1866;1140
834;834;29;__FBSDID;700;700;593
199;199;29;__INT8_C;153;153;1
434;434;29;__INT64_TYPE__;153;153;1
625;625;29;_POSIX_SAVED_IDS;585;585;449
537;537;29;__builtin_va_arg;153;153;1
1008;1008;29;_UINT16_T_DECLARED;1002;1002;37
2154;2154;29;alloca;2152;2152;16
1165;1165;29;__SOPT;10;10;92
1935;1935;29;_GLIBCXX_FAST_MATH;1866;1866;588
884;884;29;_WCHAR_T_;715;715;273
1131;1131;29;le32toh;1116;1116;55
1026;1026;29;__BIG_ENDIAN;1023;1023;13
817;817;29;__predict_true;700;700;467
819;819;29;__null_sentinel;700;700;475
2107;2107;29;_GLIBCXX_HAS_GTHREADS;1866;1866;1454
438;438;29;__cpp_inheriting_constructors;153;153;1
224;224;29;__GCC_ATOMIC_POINTER_LOCK_FREE;153;153;1
550;550;29;va_end;153;153;1
959;959;29;_REENT_STDIO_STREAM;900;900;700
835;835;29;__RCSID;700;700;597
155;155;29;__DBL_MIN_EXP__;153;153;1
558;558;29;_NEWLIB_VERSION;556;556;6
1900;1900;29;_GLIBCXX_INLINE_VERSION;1866;1866;272
358;358;29;__LDBL_EPSILON__;153;153;1
2021;2021;29;_GLIBCXX_HAVE_LOCALE_H;1866;1866;914
2029;2029;29;_GLIBCXX_HAVE_MEMALIGN;1866;1866;938
790;790;29;__dead2;700;700;243
286;286;29;__WCHAR_WIDTH__;153;153;1
1894;1894;29;_GLIBCXX_USE_DUAL_ABI;1866;1866;239
2007;2007;29;_GLIBCXX_HAVE_INTTYPES_H;1866;1866;860
291;291;29;__PTRDIFF_MAX__;153;153;1
211;211;29;__unix;153;153;1
2195;2195;29;_GLIBCXX_INCLUDE_NEXT_C_HEADERS;2192;2192;37
375;375;29;__FLT_HAS_QUIET_NAN__;153;153;1
167;167;29;__UINT8_MAX__;153;153;1
1882;1882;29;_GLIBCXX14_CONSTEXPR;1866;1866;113
991;991;29;_REENT_SIGNAL_BUF;900;900;795
2070;2070;29;_GLIBCXX_HAVE_S_ISREG;1866;1866;1101
1096;1096;29;_PID_T_DECLARED;999;999;175
1959;1959;29;_GLIBCXX_HAVE_COSL;1866;1866;701
2095;2095;29;_GLIBCXX11_USE_C99_COMPLEX;1866;1866;1404
945;945;29;_ATEXIT_INIT;900;900;105
515;515;29;__UINTPTR_TYPE__;153;153;1
2164;2164;29;__W_CONTINUED;2157;2157;18
880;880;29;_WCHAR_T;715;715;269
363;363;29;__SIG_ATOMIC_MAX__;153;153;1
618;618;29;_POSIX_MONOTONIC_CLOCK;585;585;441
231;231;29;__STDC_HOSTED__;153;153;1
938;938;29;__lock_acquire;927;927;31
